date,code,rank,brand,product,price,star,review,url,period_ym
20260426,574247432,79,하이디라오, 하이디라오 마라펀 ,2000,4.8,317,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=574247432&recmYn=N,202604
20260426,104557163,80,오뚜기, 오뚜기 진라면 용기 매운맛 110 g ,1000,4.9,239,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=104557163&recmYn=N,202604
20260426,601618638,81,동화, 동화 부채표쌍화 5포 5일분 ,2000,4.8,40,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=601618638&recmYn=N,202604
20260426,601618637,82,동화, 동화 부채표 배도라지쌍화 5포 5일분 ,2000,4.7,59,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=601618637&recmYn=N,202604
20260426,919157055,83,휴럼, 휴럼 하루한포 쌍화차 5포 5일분 ,2000,4.7,56,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=919157055&recmYn=N,202604
20260426,919157054,84,휴럼, 휴럼 하루한포 구증구포 흑삼제로 5포 5일분 ,2000,4.8,47,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=919157054&recmYn=N,202604
20260426,483400937,85,게메즈, 게메즈 에낙 30 g X 4개입 ,2000,4.9,194,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=483400937&recmYn=N,202604
20260426,027312009,86,딜리노쉬, 딜리노쉬 땅콩버터 5개입 ,5000,4.7,316,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=027312009&recmYn=N,202604
20260426,113300431,87,민속, 민속 통 육포 35g ,2000,4.8,557,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=113300431&recmYn=N,202604
20260426,646710535,88,프링글스, 프링글스 사워크림 앤 어니언 53 g ,1500,4.8,587,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=646710535&recmYn=N,202604
20260426,613602126,89,오브맘, 오브맘 눈건강 루테인 하루구미 30일분 ,5000,4.8,388,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=613602126&recmYn=N,202604
20260426,032306204,90,종근당, 종근당 데일리와이즈 밀크씨슬 12정 12일분 ,2000,4.6,11,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=032306204&recmYn=N,202604
20260426,225903046,91,롯데, 롯데 크런키 볼 46 g ,1500,4.9,80,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=225903046&recmYn=N,202604
20260426,947020019,92,청해, 청해 대왕 오징어 롱다리 30 g ,2000,4.6,236,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=947020019&recmYn=N,202604
20260426,921556550,93,추억, 추억 나눔 뻥튀기 44 g ,1000,4.8,485,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=921556550&recmYn=N,202604
20260426,921556555,94,녹차, 녹차 맛 강냉이 과자 80 g ,1000,4.8,434,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=921556555&recmYn=N,202604
20260426,106286179,95,롯데, 롯데 치토스 매콤달콤맛 64 g ,1000,4.9,138,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=106286179&recmYn=N,202604
20260426,610910679,96,동국제약, 동국제약 리포좀 비타민C 30정 ,5000,4.8,313,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=610910679&recmYn=N,202604
20260426,032306211,97,종근당, 종근당 데일리와이즈 알로에 구미 7일분 ,1000,,0,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=032306211&recmYn=N,202604
20260426,921556556,98,녹차, 녹차 맛 마카로니 과자 65 g ,1000,4.8,797,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=921556556&recmYn=N,202604
20260426,925667933,99,허쉬, 허쉬 다크초콜릿 아사이＆블루베리 28g ,1000,4.8,409,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=925667933&recmYn=N,202604
20260426,901762097,100,자연관, 자연관 홍삼정 에너타임 10포 ,5000,4.8,490,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=901762097&recmYn=N,202604
20260426,286314184,101,영진, 영진 비타민D 1000IU 아연 츄어블 12정 ,1000,4.8,88,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=286314184&recmYn=N,202604
20260426,600000206,102,대웅제약, 대웅제약 베르베린 500 30정 30일분 ,5000,4.8,194,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=600000206&recmYn=N,202604
20260426,155890322,103,움트리, 움트리 쇠고기 볶음고추장 100g ,2000,4.8,647,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=155890322&recmYn=N,202604
20260426,113300102,104,머거본, 머거본 커피 땅콩 55g ,1000,4.8,506,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=113300102&recmYn=N,202604
20260426,902596193,105,애사비, 애사비 톡 매실 5 g X 10개입 ,3000,4.8,474,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=902596193&recmYn=N,202604
20260426,601618642,106,동화, 동화 바이마그랩 마그네슘 식이섬유 5포 5일분 ,3000,4.9,103,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=601618642&recmYn=N,202604
20260426,49811353,107,모리나가, 모리나가 라무네 포도당 캔디 29 g ,1000,4.7,539,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=49811353&recmYn=N,202604
20260426,600132084,108,코피코, 코피코 캔디 100 g 커피 맛 ,1500,4.8,694,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=600132084&recmYn=N,202604
20260426,496300224,109,미고랭, 미고랭 라면 70 g ,1000,4.7,522,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=496300224&recmYn=N,202604
20260426,120400494,110,청우, 청우 참깨스틱 ,1500,4.9,662,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=120400494&recmYn=N,202604
20260426,600000130,111,대웅제약, 대웅제약 글루타치온 30정 30일분 ,5000,4.8,875,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=600000130&recmYn=N,202604
20260426,221300592,112,셈볼, 셈볼 누가 초코바 ,500,4.8,172,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=221300592&recmYn=N,202604
20260426,120420547,113,청우, 청우 사르르 버터 쿠키 83 g ,1000,4.7,730,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=120420547&recmYn=N,202604
20260426,104556003,114,오뚜기, 오뚜기 뿌셔뿌셔 불고기 맛 90 g X 2개입 ,1500,4.8,349,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=104556003&recmYn=N,202604
20260426,942788229,115,광천김, 광천김 재래도시락김(4 gx3봉) ,1000,4.8,307,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=942788229&recmYn=N,202604
20260426,938846640,116,이디야, 이디야 스페셜 아로마 블렌드 헤이즐넛 향 커피믹스 20개입 ,3000,4.7,379,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=938846640&recmYn=N,202604
20260426,964455540,117,본죽, 본죽 얼큰 낙지 김치죽 200g ,2000,4.5,621,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=964455540&recmYn=N,202604
20260426,921556571,118,토마토, 토마토 캔디 40 g ,1000,4.6,287,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=921556571&recmYn=N,202604
20260426,600132083,119,코피코, 코피코 캔디 100 g 카푸치노 맛 ,1500,4.9,509,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=600132083&recmYn=N,202604
20260426,613602131,120,오브맘, 오브맘 비타민C＆E 하루구미 30일분 ,5000,4.8,342,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=613602131&recmYn=N,202604
20260426,032306210,121,종근당, 종근당 데일리와이즈 홍삼 구미 7일분 ,1000,,0,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=032306210&recmYn=N,202604
20260426,951817120,122,[한정수량, [한정수량 랜덤 스티커 포함] 락피도 티니핑 철분스틱 12포 ,5000,4.9,152,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=951817120&recmYn=N,202604
20260426,965923424,123,홀베리, 홀베리 유기농 레몬생강즙 10포 ,5000,4.7,113,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=965923424&recmYn=N,202604
20260426,610910603,124,동국제약, 동국제약 마데카 저분자 콜라겐C ,5000,4.8,298,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=610910603&recmYn=N,202604
20260426,104557458,125,오뚜기, 오뚜기 진짬뽕 용기 115 g ,1500,4.9,181,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=104557458&recmYn=N,202604
20260426,964455539,126,본죽, 본죽 보양 삼계죽 200g ,2000,4.8,321,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=964455539&recmYn=N,202604
20260426,965923433,127,홀베리, 홀베리 유기농 레몬자몽즙 10포 ,5000,4.7,158,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=965923433&recmYn=N,202604
20260426,600000207,128,대웅제약, 대웅제약 알파CD ZERO 15포 15일분 ,5000,4.8,149,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=600000207&recmYn=N,202604
20260426,104502247,129,오뚜기, 오뚜기 보들보들 치즈 볶음면 매운맛 ,1500,4.7,48,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=104502247&recmYn=N,202604
20260426,531910918,130,포테이토, 포테이토 크리스프 바베큐맛 75g ,1000,4.8,746,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=531910918&recmYn=N,202604
20260426,030086178,131,홀베리, 홀베리 레몬 비타C 500 10포 ,1000,4.9,79,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=030086178&recmYn=N,202604
20260426,104557457,132,오뚜기, 오뚜기 진짬뽕 미니컵 75 g ,1000,4.9,188,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=104557457&recmYn=N,202604
20260426,099715606,133,드롭, 드롭 어소티드 소프트캔디 75g ,1000,4.9,424,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=099715606&recmYn=N,202604
20260426,964455538,134,본죽, 본죽 쇠고기죽 200g ,2000,4.7,311,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=964455538&recmYn=N,202604
20260426,902596194,135,애사비, 애사비 톡 블루베리 5 g X 10개입 ,3000,4.8,246,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=902596194&recmYn=N,202604
20260426,702591115,136,하타리, 하타리 말키스트 120 g 초콜릿 맛 ,1000,4.7,413,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=702591115&recmYn=N,202604
20260426,600000138,137,대웅제약, 대웅제약 콜라겐 60정 30일분 ,5000,4.8,648,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=600000138&recmYn=N,202604
20260426,252021099,138,추억의, 추억의 차카니 60g ,1000,4.7,483,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=252021099&recmYn=N,202604
20260426,104529941,139,오뚜기, 오뚜기 옛날 사골곰탕 350 ml ,1000,4.8,212,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=104529941&recmYn=N,202604
20260426,106289354,140,롯데, 롯데 ABC 초코 쿠키 50 g ,1000,4.8,62,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=106289354&recmYn=N,202604
20260426,106201275,141,롯데, 롯데 초코필드 빼빼로 53 g ,1500,4.8,526,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=106201275&recmYn=N,202604
20260426,104568419,142,오뚜기, 오뚜기 컵누들 참깨 라면 ,1500,4.8,134,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=104568419&recmYn=N,202604
20260426,902596195,143,애사비, 애사비 톡 오미자 5 g X 10개입 ,3000,4.8,251,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=902596195&recmYn=N,202604
20260426,106201270,144,롯데, 롯데 오리지널 빼빼로 54 g ,1500,4.8,272,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=106201270&recmYn=N,202604
20260426,104529032,145,오뚜기, 오뚜기 3분카레 매운맛 200 g ,1500,4.9,191,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=104529032&recmYn=N,202604
20260426,951817117,146,[한정수량, [한정수량 랜덤 스티커 포함] 락피도 티니핑 면역스틱 12포 ,5000,4.9,211,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=951817117&recmYn=N,202604
20260426,968235547,147,안국약품, 안국약품 브이팩 남성용 올인원 멀티 비타민 7포 ,5000,4.8,195,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=968235547&recmYn=N,202604
20260426,286314174,148,닥터블릿, 닥터블릿 푸응 7days 데일리버닝 14포 7일분 ,5000,4.6,101,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=286314174&recmYn=N,202604
20260426,289600520,149,철판에, 철판에 메메 잘 구운 쥐포 48g ,2000,4.6,414,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=289600520&recmYn=N,202604
20260426,949000068,150,피오디, 피오디 레몬즙 200 ml ,1500,4.9,583,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=949000068&recmYn=N,202604
20260426,699520507,151,미성, 미성 화이트 캐슬 버터 쿠키 ,1000,4.7,933,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=699520507&recmYn=N,202604
20260426,600201582,152,광동, 광동 비타500 젤리 48g ,1000,4.8,372,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=600201582&recmYn=N,202604
20260426,120420600,153,청우, 청우 그랑쉘 딸기 ,1500,4.8,215,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=120420600&recmYn=N,202604
20260426,961794509,154,허니, 허니 버터 아몬드 40g ,1500,4.9,312,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=961794509&recmYn=N,202604
20260426,289600277,155,빼빼어포, 빼빼어포 오리지널 24g ,1000,4.8,566,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=289600277&recmYn=N,202604
20260426,225903045,156,롯데, 롯데 ABC 초코 60 g ,2000,4.9,132,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=225903045&recmYn=N,202604
20260426,905440019,157,요뽀끼, 요뽀끼 치즈 떡볶이 120 g ,2000,4.7,573,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=905440019&recmYn=N,202604
20260426,104514115,158,오뚜기, 오뚜기 골드 마요네즈 200 g ,2000,4.8,348,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=104514115&recmYn=N,202604
20260426,289600078,159,호박, 호박 꿀맛나 100g ,1000,4.8,509,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=289600078&recmYn=N,202604
20260426,104529401,160,오뚜기, 오뚜기 3분 김치참치덮밥 소스 150 g ,1500,4.8,239,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=104529401&recmYn=N,202604
20260426,289600433,161,옥수수, 옥수수 쫀드기 84g ,1000,4.8,305,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=289600433&recmYn=N,202604
20260426,106252142,162,롯데, 롯데 샌드 파인애플 79 g ,1000,4.9,63,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=106252142&recmYn=N,202604
20260426,600651652,163,유한양행, 유한양행 초코맛 생유산균 스틱 20포 20일분 ,5000,4.9,55,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=600651652&recmYn=N,202604
20260426,600651650,164,유한양행, 유한양행 비피더스 생유산균 10캡슐 10일분 ,5000,4.8,42,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=600651650&recmYn=N,202604
20260426,190616407,165,코스모스, 코스모스 트위스트 128 g ,1000,4.8,575,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=190616407&recmYn=N,202604
20260426,204942093,166,카스텔크렘, 카스텔크렘 레몬 캔디 50 g ,2000,4.8,650,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=204942093&recmYn=N,202604
20260426,225903048,167,롯데, 롯데 아몬드 초코 볼 46 g ,2000,4.8,83,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=225903048&recmYn=N,202604
20260426,113300016,168,머거본, 머거본 알 땅콩 55g ,1000,4.8,380,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=113300016&recmYn=N,202604
20260426,104520221,169,오뚜기, 오뚜기 사과 식초 500 ml ,1500,4.9,245,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=104520221&recmYn=N,202604
20260426,600000141,170,대웅제약, 대웅제약 블랙마카 60정 30일분 ,5000,4.8,359,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=600000141&recmYn=N,202604
20260426,104529031,171,오뚜기, 오뚜기 3분 카레 약간매운맛 200 g ,1500,4.9,189,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=104529031&recmYn=N,202604
20260426,925667934,172,허쉬, 허쉬 다크초콜릿 석류 28g ,1000,4.8,336,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=925667934&recmYn=N,202604
20260426,456322014,173,오라이시, 오라이시 베트남쌀국수컵(71 g) ,1500,4.6,37,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=456322014&recmYn=N,202604
20260426,106288364,174,롯데, 롯데 크런키 빼빼로 39 g ,1500,4.9,216,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=106288364&recmYn=N,202604
20260426,591580761,175,종근당건강, 종근당건강 락토핏 당케어 ,5000,4.7,339,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=591580761&recmYn=N,202604
20260426,600000197,176,대웅제약, 대웅제약 밀크씨슬 에너지샷 5포 ,5000,4.9,123,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=600000197&recmYn=N,202604
20260426,225902109,177,롯데, 롯데 자일리톨 알파 용기 48 g ,2000,4.7,51,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=225902109&recmYn=N,202604
20260426,113300074,178,머거본, 머거본 칼몬드 35 g ,2000,4.8,106,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=113300074&recmYn=N,202604
20260426,901762093,179,자연관, 자연관 정성담은 배도라지스틱 12포 ,5000,4.8,364,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=901762093&recmYn=N,202604
20260426,288822321,180,모리나가, 모리나가 오리지널믹스 하이츄 (90 g) ,2000,4.9,35,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=288822321&recmYn=N,202604
20260426,121609907,181,하리보, 하리보 믹스 사우어 80 g ,1500,4.8,320,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=121609907&recmYn=N,202604
20260426,104576228,182,진라면, 진라면 스프 5g 10개입 순한맛 ,3000,4.8,219,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=104576228&recmYn=N,202604
20260426,944502305,183,호올스, 호올스 라임 향 캔디 2개입 ,1500,4.8,242,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=944502305&recmYn=N,202604
20260426,600000142,184,대웅제약, 대웅제약 멀티비타민 미네랄 츄어블 60정 30일분 ,5000,4.8,292,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=600000142&recmYn=N,202604
20260426,103900887,185,사조, 사조 팝콘 달콤한 맛 ,1000,4.7,79,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=103900887&recmYn=N,202604
20260426,613602132,186,오브맘, 오브맘 활력에너지B 하루구미 30일분 ,5000,4.7,198,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=613602132&recmYn=N,202604
20260426,932294263,187,참소스, 참소스 275g ,2000,4.9,592,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=932294263&recmYn=N,202604
20260426,961794805,188,바프, 바프 와사비맛 땅콩 55g ,1000,4.8,388,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=961794805&recmYn=N,202604
20260426,601618643,189,동화, 동화 바이마그랩 마그네슘B 30정 30일분 ,3000,5.0,64,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=601618643&recmYn=N,202604
20260426,600000151,190,대웅제약, 대웅제약 숙취해소 노니샷 5포 5회분 ,5000,4.8,186,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=600000151&recmYn=N,202604
20260426,245610601,191,슬림, 슬림 육포 20g  ,2000,4.8,340,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=245610601&recmYn=N,202604
20260426,027945154,192,바프, 바프 허니 버터 아몬드＆땅콩 35 g ,1000,4.8,168,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=027945154&recmYn=N,202604
20260426,104529130,193,오뚜기, 오뚜기 3분 짜장 200 g ,1500,4.9,215,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=104529130&recmYn=N,202604
20260426,951817123,194,[한정수량, [한정수량 랜덤 스티커 포함] 락피도 티니핑 빌베리스틱 12포 ,5000,4.9,115,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=951817123&recmYn=N,202604
20260426,629180143,195,타타와, 타타와 초콜릿 쿠키 60 g ,1000,4.7,483,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=629180143&recmYn=N,202604
20260426,917054202,196,테일러팜스, 테일러팜스 테일러 푸룬 50 g ,1500,4.7,401,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=917054202&recmYn=N,202604
20260426,712266874,197,망고스틴, 망고스틴 큐브 젤리 50 g ,1000,4.4,26,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=712266874&recmYn=N,202604
20260426,613602146,198,자연관, 자연관 바이탈 밀크씨슬＆비타민B 4병 ,5000,4.8,131,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=613602146&recmYn=N,202604
20260426,104557028,199,오뚜기, 오뚜기 진라면 매운맛 작은컵 6개입 ,5000,4.9,228,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=104557028&recmYn=N,202604
20260426,925667703,200,오트밀, 오트밀 미니 바이트 40g ,1000,4.9,591,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=925667703&recmYn=N,202604
20260426,289600434,201,호박쫀드기, 호박쫀드기 84g ,1000,4.7,250,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=289600434&recmYn=N,202604
20260426,104552631,202,오뚜기, 오뚜기 진비빔면 멀티팩 156 g  X 4개입 ,3000,4.8,159,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=104552631&recmYn=N,202604
20260426,317836739,203,유니콘, 유니콘 롤스 19 g ,500,4.8,106,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=317836739&recmYn=N,202604
20260426,155890321,204,움트리, 움트리 생와사비 43g ,2000,4.8,533,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=155890321&recmYn=N,202604
20260426,939534043,205,우주, 우주 추억의 달고나 45g  ,1000,4.7,397,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=939534043&recmYn=N,202604
20260426,921440142,206,행복한, 행복한 쇼콜라띠에 화이트초코 100 g ,2000,4.9,320,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=921440142&recmYn=N,202604
20260426,120420568,207,청우, 청우 고구마 모나카 65g ,1500,4.6,1001,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=120420568&recmYn=N,202604
20260426,994953528,208,LG생활건강, LG생활건강 이너뷰 콜라겐 더마스틱 7포 ,5000,4.7,150,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=994953528&recmYn=N,202604
20260426,591591440,209,종근당건강, 종근당건강 브이퍼센트 멀티비타민 타우린샷 5포 ,5000,4.8,199,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=591591440&recmYn=N,202604
20260426,154404007,210,밀펑, 밀펑 과자 70 g ,1000,4.7,292,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=154404007&recmYn=N,202604
20260426,245609079,211,달콤한, 달콤한 직화 육포 25g ,2000,4.8,246,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=245609079&recmYn=N,202604
20260426,994953535,212,LG생활건강, LG생활건강 이너뷰 다이어트 가르시니아 10포 ,5000,4.7,241,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=994953535&recmYn=N,202604
20260426,926940051,213,뉴트리크라프트, 뉴트리크라프트 에너지 포도당 캔디 70 g ,2000,4.8,267,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=926940051&recmYn=N,202604
20260426,712266879,214,망고큐브젤리(50, 망고큐브젤리(50 g) ,1000,4.7,689,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=712266879&recmYn=N,202604
20260426,600000149,215,대웅제약, 대웅제약 MSM 90정 30일분 ,5000,4.8,439,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=600000149&recmYn=N,202604
20260426,106200942,216,롯데, 롯데 제크 65 g ,1000,4.9,45,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=106200942&recmYn=N,202604
20260426,613602127,217,오브맘, 오브맘 더채움 비오틴 하루구미 30일분 ,5000,4.9,212,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=613602127&recmYn=N,202604
20260426,600651648,218,유한양행, 유한양행 장건강 생유산균 스틱 30포 30일분 ,5000,4.8,66,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=600651648&recmYn=N,202604
20260426,913624077,219,오브맘, 오브맘 기억력 그린라이트 30일분 ,5000,4.8,230,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=913624077&recmYn=N,202604
20260426,905440384,220,요뽀끼, 요뽀끼 매콤 까르보나라 떡볶이 120 g ,2000,4.8,554,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=905440384&recmYn=N,202604
20260426,136080346,221,부르봉, 부르봉 페투치니 포도 50 g ,2000,4.8,113,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=136080346&recmYn=N,202604
